data,venda,estoque,preco,venda_lag1,venda_lag7,venda_lag14,venda_ma7,venda_ma14,venda_ma28,venda_std7,dow,month,is_month_start,is_month_end,preco_diff1,estoque_diff1
2015-07-10,1.0,996.0,1.29,182.0,248.0,95.0,130.57142857142858,133.28571428571428,113.5,78.27698074329194,4,7,0,0,0.0,95.0
2015-07-11,64.0,1124.0,1.29,1.0,142.0,183.0,119.42857142857143,124.78571428571429,107.32142857142857,81.84916440798708,5,7,0,0,0.0,128.0
2015-07-12,118.0,1006.0,1.29,64.0,186.0,94.0,109.71428571428571,126.5,107.60714285714286,76.49120708881999,6,7,0,0,0.0,-118.0
2015-07-13,55.0,950.0,1.29,118.0,109.0,116.0,102.0,122.14285714285714,105.85714285714286,79.24855414033317,0,7,0,0,0.0,-56.0
2015-07-14,43.0,907.0,1.27,55.0,228.0,63.0,75.57142857142857,120.71428571428571,105.21428571428571,58.30625221722827,1,7,0,0,-0.020000000000000018,-43.0
2015-07-15,95.0,812.0,1.28,43.0,66.0,147.0,79.71428571428571,117.0,107.17857142857143,58.542617768921836,2,7,0,0,0.010000000000000009,-95.0
2015-07-16,54.0,758.0,1.28,95.0,182.0,101.0,61.42857142857143,113.64285714285714,105.03571428571429,37.46490421206276,3,7,0,0,0.0,-54.0
2015-07-17,85.0,673.0,1.28,54.0,1.0,248.0,73.42857142857143,102.0,103.46428571428571,26.825716162276763,4,7,0,0,0.0,-85.0
2015-07-18,92.0,869.0,1.27,85.0,64.0,142.0,77.42857142857143,98.42857142857143,102.78571428571429,27.269379303882886,5,7,0,0,-0.010000000000000009,196.0
2015-07-19,61.0,808.0,1.28,92.0,118.0,186.0,69.28571428571429,89.5,99.75,20.902266908274598,6,7,0,0,0.010000000000000009,-61.0
2015-07-20,111.0,697.0,1.27,61.0,55.0,109.0,77.28571428571429,89.64285714285714,101.67857142857143,24.86439412569878,0,7,0,0,-0.010000000000000009,-111.0
2015-07-21,7.0,1170.0,1.28,111.0,43.0,228.0,72.14285714285714,73.85714285714286,101.25,34.85411774539004,1,7,0,0,0.010000000000000009,473.0
2015-07-22,4.0,1262.0,1.28,7.0,95.0,66.0,59.142857142857146,69.42857142857143,100.42857142857143,41.285302354181454,2,7,0,0,0.0,92.0
2015-07-23,66.0,1292.0,1.27,4.0,54.0,182.0,60.857142857142854,61.142857142857146,100.57142857142857,41.285302354181454,3,7,0,0,-0.010000000000000009,30.0
2015-07-24,95.0,1197.0,1.28,66.0,85.0,1.0,62.285714285714285,67.85714285714286,100.57142857142857,42.41742678708935,4,7,0,0,0.010000000000000009,-95.0
2015-07-25,190.0,1103.0,1.27,95.0,92.0,64.0,76.28571428571429,76.85714285714286,100.82142857142857,64.35763173008117,5,7,0,0,-0.010000000000000009,-94.0
2015-07-26,60.0,1043.0,1.28,190.0,61.0,118.0,76.14285714285714,72.71428571428571,99.60714285714286,64.39831408618431,6,7,0,0,0.010000000000000009,-60.0
2015-07-27,42.0,1097.0,1.27,60.0,111.0,55.0,66.28571428571429,71.78571428571429,96.96428571428571,63.447391030454654,0,7,0,0,-0.010000000000000009,54.0
2015-07-28,79.0,1306.0,1.27,42.0,7.0,43.0,76.57142857142857,74.35714285714286,97.53571428571429,57.82115282736675,1,7,0,0,0.0,209.0
2015-07-29,109.0,1581.0,1.27,79.0,4.0,95.0,91.57142857142857,75.35714285714286,96.17857142857143,48.767670790039794,2,7,0,0,0.0,275.0
2015-07-30,165.0,1416.0,1.28,109.0,66.0,54.0,105.71428571428571,83.28571428571429,98.46428571428571,54.17168474924343,3,7,0,0,0.010000000000000009,-165.0
2015-07-31,99.0,1317.0,1.27,165.0,95.0,85.0,106.28571428571429,84.28571428571429,93.14285714285714,54.060812318826784,4,7,0,1,-0.010000000000000009,-99.0
2015-08-01,233.0,1084.0,1.48,99.0,190.0,92.0,112.42857142857143,94.35714285714286,96.39285714285714,66.23155628262884,5,8,1,0,0.20999999999999996,-233.0
2015-08-02,16.0,1067.0,1.48,233.0,60.0,61.0,106.14285714285714,91.14285714285714,90.32142857142857,73.70307223679922,6,8,0,0,0.0,-17.0
2015-08-03,2.0,1065.0,1.46,16.0,42.0,111.0,100.42857142857143,83.35714285714286,86.5,80.72144932390874,0,8,0,0,-0.020000000000000018,-2.0
2015-08-04,5.0,1060.0,1.47,2.0,79.0,7.0,89.85714285714286,83.21428571428571,78.53571428571429,88.46925750682838,1,8,0,0,0.010000000000000009,-5.0
2015-08-05,22.0,1038.0,1.48,5.0,109.0,4.0,77.42857142857143,84.5,76.96428571428571,91.39448769456705,2,8,0,0,0.010000000000000009,-22.0
2015-08-06,8.0,1030.0,1.49,22.0,165.0,66.0,55.0,80.35714285714286,70.75,85.38930456054389,3,8,0,0,0.010000000000000009,-8.0
2015-08-07,65.0,321.0,1.48,8.0,99.0,95.0,50.142857142857146,78.21428571428571,73.03571428571429,83.41348526353225,4,8,0,0,-0.010000000000000009,-709.0
2015-08-08,157.0,451.0,1.48,65.0,233.0,190.0,39.285714285714285,75.85714285714286,76.35714285714286,56.129951261081786,5,8,0,0,0.0,130.0
2015-08-09,65.0,386.0,1.48,157.0,16.0,60.0,46.285714285714285,76.21428571428571,74.46428571428571,55.79639858662997,6,8,0,0,0.0,-65.0
2015-08-10,90.0,296.0,1.48,65.0,2.0,42.0,58.857142857142854,79.64285714285714,75.71428571428571,54.04143031486286,0,8,0,0,0.0,-90.0
2015-08-11,3.0,1157.0,1.18,90.0,5.0,79.0,58.57142857142857,74.21428571428571,74.28571428571429,54.37786664583641,1,8,0,0,-0.30000000000000004,861.0
2015-08-12,5.0,1152.0,1.18,3.0,22.0,109.0,56.142857142857146,66.78571428571429,71.07142857142857,56.61692494719382,2,8,0,0,0.0,-5.0
2015-08-13,1.0,2015.0,1.19,5.0,8.0,165.0,55.142857142857146,55.07142857142857,69.17857142857143,57.66116131166204,3,8,0,0,0.010000000000000009,863.0
2015-08-14,65.0,2046.0,1.18,1.0,65.0,99.0,55.142857142857146,52.642857142857146,68.46428571428571,57.66116131166204,4,8,0,0,-0.010000000000000009,31.0
2015-08-15,235.0,1811.0,1.17,65.0,157.0,233.0,66.28571428571429,52.785714285714285,73.57142857142857,82.71782211372638,5,8,0,0,-0.010000000000000009,-235.0
2015-08-16,76.0,1735.0,1.18,235.0,65.0,16.0,67.85714285714286,57.07142857142857,74.10714285714286,82.79377708384557,6,8,0,0,0.010000000000000009,-76.0
2015-08-17,2.0,1733.0,1.19,76.0,90.0,2.0,55.285714285714285,57.07142857142857,70.21428571428571,85.50772730327603,0,8,0,0,0.010000000000000009,-2.0
2015-08-18,101.0,1632.0,1.18,2.0,3.0,5.0,69.28571428571429,63.92857142857143,73.57142857142857,83.5198864257574,1,8,0,0,-0.010000000000000009,-101.0
2015-08-19,162.0,1470.0,1.17,101.0,5.0,22.0,91.71428571428571,73.92857142857143,79.21428571428571,84.45455244432601,2,8,0,0,-0.010000000000000009,-162.0
2015-08-20,25.0,1446.0,1.17,162.0,1.0,8.0,95.14285714285714,75.14285714285714,77.75,80.55521620070822,3,8,0,0,0.0,-24.0
2015-08-21,4.0,1442.0,1.16,25.0,65.0,65.0,86.42857142857143,70.78571428571429,74.5,87.3705845672274,4,8,0,0,-0.010000000000000009,-4.0
2015-08-22,1.0,1441.0,1.19,4.0,235.0,157.0,53.0,59.642857142857146,67.75,62.18788735222737,5,8,0,0,0.030000000000000027,-1.0
2015-08-23,75.0,1366.0,1.17,1.0,76.0,65.0,52.857142857142854,60.357142857142854,68.28571428571429,62.12736533774398,6,8,0,0,-0.020000000000000018,-75.0
2015-08-24,32.0,1334.0,1.18,75.0,2.0,90.0,57.142857142857146,56.214285714285715,67.92857142857143,58.989910356005055,0,8,0,0,0.010000000000000009,-32.0
2015-08-25,76.0,1258.0,1.18,32.0,101.0,3.0,53.57142857142857,61.42857142857143,67.82142857142857,56.6005216196727,1,8,0,0,0.0,-76.0
2015-08-26,6.0,1252.0,1.17,76.0,162.0,5.0,31.285714285714285,61.5,64.14285714285714,32.27854956321228,2,8,0,0,-0.010000000000000009,-6.0
2015-08-27,65.0,1285.0,1.18,6.0,25.0,1.0,37.0,66.07142857142857,60.57142857142857,34.44802848737002,3,8,0,0,0.010000000000000009,33.0
2015-08-28,145.0,1140.0,1.17,65.0,4.0,65.0,57.142857142857146,71.78571428571429,62.214285714285715,49.75750721056585,4,8,0,0,-0.010000000000000009,-145.0
2015-08-29,78.0,1062.0,1.17,145.0,1.0,235.0,68.14285714285714,60.57142857142857,56.67857142857143,43.37982853596255,5,8,0,0,0.0,-78.0
2015-08-30,6.0,1055.0,1.18,78.0,75.0,76.0,58.285714285714285,55.57142857142857,56.32142857142857,49.03303065524385,6,8,0,0,0.010000000000000009,-7.0
2015-08-31,0.0,1151.0,1.19,6.0,32.0,2.0,53.714285714285715,55.42857142857143,56.25,53.20624739543986,0,8,0,1,0.010000000000000009,96.0
2015-09-01,126.0,1217.0,1.18,0.0,76.0,101.0,60.857142857142854,57.214285714285715,60.57142857142857,59.66134586544439,1,9,1,0,-0.010000000000000009,66.0
2015-09-02,240.0,1073.0,1.17,126.0,6.0,162.0,94.28571428571429,62.785714285714285,68.35714285714286,84.27873255990947,2,9,0,0,-0.010000000000000009,-144.0
2015-09-03,67.0,1006.0,1.68,240.0,65.0,25.0,94.57142857142857,65.78571428571429,70.46428571428571,84.16621876354174,3,9,0,0,0.51,-67.0
2015-09-04,140.0,863.0,1.68,67.0,145.0,4.0,93.85714285714286,75.5,73.14285714285714,83.68677428647955,4,9,0,0,0.0,-143.0
2015-09-05,208.0,655.0,1.68,140.0,78.0,1.0,112.42857142857143,90.28571428571429,74.96428571428571,93.43778169252002,5,9,0,0,0.0,-208.0
2015-09-06,76.0,579.0,1.68,208.0,6.0,75.0,122.42857142857143,90.35714285714286,75.35714285714286,83.35037920900957,6,9,0,0,0.0,-76.0
2015-09-07,240.0,339.0,1.68,76.0,0.0,32.0,156.71428571428572,105.21428571428571,80.71428571428571,73.35919457417322,0,9,0,0,0.0,-240.0
2015-09-08,52.0,575.0,1.01,240.0,126.0,76.0,146.14285714285714,103.5,82.46428571428571,83.1954096719054,1,9,0,0,-0.6699999999999999,236.0
2015-09-09,111.0,464.0,0.94,52.0,240.0,6.0,127.71428571428571,111.0,86.25,72.54588039237474,2,9,0,0,-0.07000000000000006,-111.0
2015-09-10,176.0,288.0,0.97,111.0,67.0,65.0,143.28571428571428,118.92857142857143,92.5,68.95098327970439,3,9,0,0,0.030000000000000027,-176.0
2015-09-11,84.0,300.0,1.01,176.0,140.0,145.0,135.28571428571428,114.57142857142857,93.17857142857143,72.5504750402877,4,9,0,0,0.040000000000000036,12.0
2015-09-12,171.0,129.0,1.0,84.0,208.0,78.0,130.0,121.21428571428571,90.89285714285714,67.54504669724726,5,9,0,0,-0.010000000000000009,-171.0
2015-09-13,102.0,27.0,0.99,171.0,76.0,6.0,133.71428571428572,128.07142857142858,91.82142857142857,64.73719766799256,6,9,0,0,-0.010000000000000009,-102.0
2015-09-14,69.0,0.0,0.97,102.0,240.0,0.0,109.28571428571429,133.0,94.21428571428571,48.06146857831898,0,9,0,0,-0.020000000000000018,-27.0
2015-09-15,77.0,0.0,0.93,69.0,52.0,126.0,112.85714285714286,129.5,93.35714285714286,43.838448008677325,1,9,0,0,-0.039999999999999925,0.0
2015-09-16,174.0,0.0,0.97,77.0,111.0,240.0,121.85714285714286,124.78571428571429,93.78571428571429,49.49555054557434,2,9,0,0,0.039999999999999925,0.0
2015-09-17,69.0,0.0,1.68,174.0,176.0,67.0,106.57142857142857,124.92857142857143,95.35714285714286,46.41428351580681,3,9,0,0,0.71,0.0
2015-09-18,52.0,930.0,1.68,69.0,84.0,140.0,102.0,118.64285714285714,97.07142857142857,50.411638867758654,4,9,0,0,0.0,930.0
2015-09-19,42.0,1080.0,1.68,52.0,171.0,208.0,83.57142857142857,106.78571428571429,98.53571428571429,44.17713263238154,5,9,0,0,0.0,150.0
2015-09-20,1.0,1079.0,1.69,42.0,102.0,76.0,69.14285714285714,101.42857142857143,95.89285714285714,52.80602418736118,6,9,0,0,0.010000000000000009,-1.0
2015-09-21,62.0,1016.0,1.68,1.0,69.0,240.0,68.14285714285714,88.71428571428571,96.96428571428571,52.8754151171365,0,9,0,0,-0.010000000000000009,-63.0
2015-09-22,88.0,928.0,1.68,62.0,77.0,52.0,69.71428571428571,91.28571428571429,97.39285714285714,53.34389776320635,1,9,0,0,0.0,-88.0
2015-09-23,60.0,1348.0,1.68,88.0,174.0,111.0,53.42857142857143,87.64285714285714,99.32142857142857,27.189809015248677,2,9,0,0,0.0,420.0
2015-09-24,2.0,1442.0,1.66,60.0,69.0,176.0,43.857142857142854,75.21428571428571,97.07142857142857,32.137354026265264,3,9,0,0,-0.020000000000000018,94.0
2015-09-25,3.0,1631.0,1.69,2.0,52.0,84.0,36.857142857142854,69.42857142857143,92.0,35.253503709695416,4,9,0,0,0.030000000000000027,189.0
2015-09-26,9.0,1622.0,1.76,3.0,42.0,171.0,32.142857142857146,57.857142857142854,89.53571428571429,36.630718308675156,5,9,0,0,0.07000000000000006,-9.0
2015-09-27,142.0,1480.0,1.78,9.0,1.0,102.0,52.285714285714285,60.714285714285715,94.39285714285714,52.13672501450469,6,9,0,0,0.020000000000000018,-142.0
2015-09-28,90.0,1580.0,1.78,142.0,62.0,69.0,56.285714285714285,62.214285714285715,97.60714285714286,54.04539538114922,0,9,0,0,0.0,100.0
2015-09-29,20.0,1560.0,1.78,90.0,88.0,77.0,46.57142857142857,58.142857142857146,93.82142857142857,53.50344893199907,1,9,0,0,0.0,-20.0
2015-09-30,37.0,1523.0,1.78,20.0,60.0,174.0,43.285714285714285,48.357142857142854,86.57142857142857,53.24695385877092,2,9,0,1,0.0,-37.0
2015-10-01,86.0,1437.0,1.78,37.0,2.0,69.0,55.285714285714285,49.57142857142857,87.25,51.83857728794338,3,10,1,0,0.0,-86.0
2015-10-02,166.0,1367.0,1.78,86.0,3.0,52.0,78.57142857142857,57.714285714285715,88.17857142857143,60.348590546526964,4,10,0,0,0.0,-70.0
2015-10-03,391.0,976.0,1.48,166.0,9.0,42.0,133.14285714285714,82.64285714285714,94.71428571428571,125.01790347976633,5,10,0,0,-0.30000000000000004,-391.0
2015-10-04,56.0,919.0,1.47,391.0,142.0,1.0,120.85714285714286,86.57142857142857,94.0,128.18792009055628,6,10,0,0,-0.010000000000000009,-57.0
2015-10-05,64.0,951.0,1.47,56.0,90.0,62.0,117.14285714285714,86.71428571428571,87.71428571428571,129.59993386241692,0,10,0,0,0.0,32.0
2015-10-06,35.0,916.0,1.48,64.0,20.0,88.0,119.28571428571429,82.92857142857143,87.10714285714286,127.83806721227997,1,10,0,0,0.010000000000000009,-35.0
2015-10-07,40.0,875.0,1.47,35.0,37.0,60.0,119.71428571428571,81.5,84.57142857142857,127.52086663982256,2,10,0,0,-0.010000000000000009,-41.0
2015-10-08,21.0,1526.0,1.48,40.0,86.0,2.0,110.42857142857143,82.85714285714286,79.03571428571429,132.6484792510605,3,10,0,0,0.010000000000000009,651.0
2015-10-09,42.0,1484.0,1.48,21.0,166.0,3.0,92.71428571428571,85.64285714285714,77.53571428571429,132.26956602044962,4,10,0,0,0.0,-42.0
2015-10-10,95.0,1389.0,1.48,42.0,391.0,9.0,50.42857142857143,91.78571428571429,74.82142857142857,24.10295378065448,5,10,0,0,0.0,-95.0
2015-10-11,85.0,1304.0,1.48,95.0,56.0,142.0,54.57142857142857,87.71428571428571,74.21428571428571,27.47639679711235,6,10,0,0,0.0,-85.0
2015-10-12,140.0,1356.0,1.47,85.0,64.0,90.0,65.42857142857143,91.28571428571429,76.75,42.6491779633836,0,10,0,0,-0.010000000000000009,52.0
2015-10-13,80.0,1276.0,1.48,140.0,35.0,20.0,71.85714285714286,95.57142857142857,76.85714285714286,40.642459618107615,1,10,0,0,0.010000000000000009,-80.0
2015-10-14,91.0,1185.0,1.48,80.0,40.0,37.0,79.14285714285714,99.42857142857143,73.89285714285714,38.49427910494633,2,10,0,0,0.0,-91.0
2015-10-15,65.0,1120.0,1.48,91.0,21.0,86.0,85.42857142857143,97.92857142857143,73.75,30.093505073670485,3,10,0,0,0.0,-65.0
2015-10-16,166.0,1146.0,1.48,65.0,42.0,166.0,103.14285714285714,97.92857142857143,77.82142857142857,36.15443067098195,4,10,0,0,0.0,26.0
2015-10-17,137.0,1297.0,1.48,166.0,95.0,391.0,109.14285714285714,79.78571428571429,81.21428571428571,38.015034619776955,5,10,0,0,0.0,151.0
2015-10-18,174.0,1123.0,1.48,137.0,85.0,56.0,121.85714285714286,88.21428571428571,87.39285714285714,43.133237653533186,6,10,0,0,0.0,-174.0
2015-10-19,120.0,1291.0,1.48,174.0,140.0,64.0,119.0,92.21428571428571,89.46428571428571,42.38710495736468,0,10,0,0,0.0,168.0
2015-10-20,93.0,1198.0,1.78,120.0,80.0,35.0,120.85714285714286,96.35714285714286,89.64285714285714,40.642459618107594,1,10,0,0,0.30000000000000004,-93.0
2015-10-21,100.0,1096.0,1.78,93.0,91.0,40.0,122.14285714285714,100.64285714285714,91.07142857142857,39.67126824049751,2,10,0,0,0.0,-102.0
2015-10-22,137.0,1055.0,1.27,100.0,65.0,21.0,132.42857142857142,108.92857142857143,95.89285714285714,30.70752971100676,3,10,0,0,-0.51,-41.0
2015-10-23,241.0,1006.0,1.27,137.0,166.0,42.0,143.14285714285714,123.14285714285714,104.39285714285714,50.85085568414267,4,10,0,0,0.0,-49.0
2015-10-24,113.0,893.0,1.27,241.0,137.0,95.0,139.71428571428572,124.42857142857143,108.10714285714286,52.12713396339834,5,10,0,0,0.0,-113.0
2015-10-25,257.0,636.0,1.28,113.0,174.0,85.0,151.57142857142858,136.71428571428572,112.21428571428571,68.19055932423757,6,10,0,0,0.010000000000000009,-257.0
2015-10-26,166.0,474.0,1.28,257.0,120.0,140.0,158.14285714285714,138.57142857142858,114.92857142857143,66.84416846025417,0,10,0,0,0.0,-162.0
2015-10-27,162.0,312.0,1.28,166.0,93.0,80.0,168.0,144.42857142857142,120.0,60.415229867972705,1,10,0,0,0.0,-162.0
2015-10-28,247.0,1121.0,1.28,162.0,100.0,91.0,189.0,155.57142857142858,127.5,58.35237784358046,2,10,0,0,0.0,809.0
2015-10-29,70.0,1435.0,1.78,247.0,137.0,65.0,179.42857142857142,155.92857142857142,126.92857142857143,72.16383476242811,3,10,0,0,0.5,314.0
2015-10-30,139.0,1296.0,1.35,70.0,241.0,166.0,164.85714285714286,154.0,125.96428571428571,67.8268102631708,4,10,0,0,-0.42999999999999994,-139.0
2015-10-31,195.0,1293.0,1.34,139.0,113.0,137.0,176.57142857142858,158.14285714285714,118.96428571428571,64.37094878607141,5,10,0,1,-0.010000000000000009,-3.0
2015-11-01,206.0,1087.0,1.34,195.0,257.0,174.0,169.28571428571428,160.42857142857142,124.32142857142857,56.10619183213866,6,11,1,0,0.0,-206.0
2015-11-02,268.0,819.0,1.35,206.0,166.0,120.0,183.85714285714286,171.0,131.60714285714286,67.24935829044148,0,11,0,0,0.010000000000000009,-268.0
2015-11-03,59.0,760.0,1.35,268.0,162.0,93.0,169.14285714285714,168.57142857142858,132.46428571428572,82.39220952539246,1,11,0,0,0.0,-59.0
2015-11-04,99.0,1237.0,1.34,59.0,247.0,100.0,148.0,168.5,134.57142857142858,77.9529772790408,2,11,0,0,-0.010000000000000009,477.0
2015-11-05,63.0,1366.0,1.75,99.0,70.0,137.0,147.0,163.21428571428572,136.07142857142858,79.15596418885092,3,11,0,0,0.4099999999999999,129.0
2015-11-06,77.0,1577.0,1.76,63.0,139.0,241.0,138.14285714285714,151.5,137.32142857142858,83.54724924940881,4,11,0,0,0.010000000000000009,211.0
2015-11-07,232.0,1345.0,2.18,77.0,195.0,113.0,143.42857142857142,160.0,142.21428571428572,88.75219648522713,5,11,0,0,0.42000000000000015,-232.0
2015-11-08,157.0,1188.0,2.18,232.0,206.0,257.0,136.42857142857142,152.85714285714286,144.78571428571428,84.84074717346827,6,11,0,0,0.0,-157.0
2015-11-09,107.0,1081.0,2.19,157.0,268.0,166.0,113.42857142857143,148.64285714285714,143.60714285714286,61.96734931358905,0,11,0,0,0.009999999999999787,-107.0
2015-11-10,57.0,1023.0,2.18,107.0,59.0,162.0,113.14285714285714,141.14285714285714,142.78571428571428,62.26403073853722,1,11,0,0,-0.009999999999999787,-58.0
2015-11-11,95.0,930.0,2.18,57.0,99.0,247.0,112.57142857142857,130.28571428571428,142.92857142857142,62.43358375868203,2,11,0,0,0.0,-93.0
2015-11-12,86.0,844.0,2.19,95.0,63.0,70.0,115.85714285714286,131.42857142857142,143.67857142857142,59.945610268610785,3,11,0,0,0.009999999999999787,-86.0
2015-11-13,102.0,742.0,2.19,86.0,77.0,139.0,119.42857142857143,128.78571428571428,141.39285714285714,57.956469707465494,4,11,0,0,0.0,-102.0
2015-11-14,184.0,846.0,1.79,102.0,232.0,195.0,112.57142857142857,128.0,143.07142857142858,43.439065148232245,5,11,0,0,-0.3999999999999999,104.0
2015-11-15,138.0,708.0,1.79,184.0,157.0,206.0,109.85714285714286,123.14285714285714,141.78571428571428,40.7080195679284,6,11,0,0,0.0,-138.0
2015-11-16,106.0,698.0,2.19,138.0,107.0,268.0,109.71428571428571,111.57142857142857,141.28571428571428,40.72146970871852,0,11,0,0,0.3999999999999999,-10.0
2015-11-17,89.0,609.0,2.19,106.0,57.0,59.0,114.28571428571429,113.71428571428571,141.14285714285714,35.24539821364032,1,11,0,0,0.0,-89.0
2015-11-18,107.0,502.0,2.19,89.0,95.0,99.0,116.0,114.28571428571429,141.39285714285714,34.4335108094811,2,11,0,0,0.0,-107.0
2015-11-19,78.0,424.0,2.19,107.0,86.0,63.0,114.85714285714286,115.35714285714286,139.28571428571428,35.704474842931226,3,11,0,0,0.0,-78.0
2015-11-20,185.0,238.0,2.19,78.0,102.0,77.0,126.71428571428571,123.07142857142857,137.28571428571428,43.626117123095895,4,11,0,0,0.0,-186.0
2015-11-21,151.0,87.0,2.19,185.0,184.0,232.0,122.0,117.28571428571429,138.64285714285714,37.797707161501904,5,11,0,0,0.0,-151.0
2015-11-22,97.0,0.0,2.19,151.0,138.0,157.0,116.14285714285714,113.0,132.92857142857142,38.08074128930321,6,11,0,0,0.0,-87.0
2015-11-23,76.0,0.0,2.19,97.0,106.0,107.0,111.85714285714286,110.78571428571429,129.71428571428572,40.98954570549474,0,11,0,0,0.0,0.0
2015-11-24,140.0,0.0,2.19,76.0,89.0,57.0,119.14285714285714,116.71428571428571,128.92857142857142,40.781648533903606,1,11,0,0,0.0,0.0
2015-11-25,137.0,0.0,2.67,140.0,107.0,95.0,123.42857142857143,119.71428571428571,125.0,40.869129110927965,2,11,0,0,0.48,0.0
2015-11-26,84.0,0.0,2.69,137.0,78.0,86.0,124.28571428571429,119.57142857142857,125.5,39.80667567847652,3,11,0,0,0.020000000000000018,0.0
2015-11-27,0.0,0.0,2.69,84.0,185.0,102.0,97.85714285714286,112.28571428571429,120.53571428571429,52.24757911912771,4,11,0,0,0.0,0.0
2015-11-28,7.0,0.0,2.69,0.0,151.0,184.0,77.28571428571429,99.64285714285714,113.82142857142857,56.04674919420466,5,11,0,0,0.0,0.0
2015-11-29,5.0,0.0,2.69,7.0,97.0,138.0,64.14285714285714,90.14285714285714,106.64285714285714,61.20301891091246,6,11,0,0,0.0,0.0
2015-11-30,22.0,0.0,2.69,5.0,76.0,106.0,56.42857142857143,84.14285714285714,97.85714285714286,62.84069048755246,0,11,0,1,0.0,0.0
2015-12-01,36.0,0.0,2.29,22.0,140.0,89.0,41.57142857142857,80.35714285714286,97.03571428571429,50.96030201001919,1,12,1,0,-0.3999999999999999,0.0
2015-12-02,36.0,1655.0,2.29,36.0,137.0,107.0,27.142857142857142,75.28571428571429,94.78571428571429,29.008209018761825,2,12,0,0,0.0,1655.0
2015-12-03,38.0,2001.0,2.29,36.0,84.0,78.0,20.571428571428573,72.42857142857143,93.89285714285714,16.4909787748443,3,12,0,0,0.0,346.0
2015-12-04,95.0,1905.0,2.29,38.0,0.0,185.0,34.142857142857146,66.0,94.53571428571429,30.16304898065692,4,12,0,0,0.0,-96.0
2015-12-05,108.0,1893.0,2.25,95.0,7.0,151.0,48.57142857142857,62.92857142857143,90.10714285714286,38.12198465827427,5,12,0,0,-0.040000000000000036,-12.0
2015-12-06,70.0,1823.0,2.29,108.0,5.0,97.0,57.857142857142854,61.0,87.0,33.35879979569872,6,12,0,0,0.040000000000000036,-70.0
2015-12-07,78.0,1745.0,2.29,70.0,22.0,76.0,65.85714285714286,61.142857142857146,85.96428571428571,29.85759853833151,0,12,0,0,0.0,-78.0
2015-12-08,77.0,1668.0,2.29,78.0,36.0,140.0,71.71428571428571,56.642857142857146,86.67857142857143,26.89928304939398,1,12,0,0,0.0,-77.0
2015-12-09,76.0,1880.0,2.29,77.0,36.0,137.0,77.42857142857143,52.285714285714285,86.0,21.816332894241572,2,12,0,0,0.0,212.0
2015-12-10,59.0,1821.0,2.29,76.0,38.0,84.0,80.42857142857143,50.5,85.03571428571429,16.215806515630575,3,12,0,0,0.0,-59.0
2015-12-11,42.0,1779.0,2.29,59.0,95.0,0.0,72.85714285714286,53.5,82.89285714285714,20.169519672255696,4,12,0,0,0.0,-42.0
2015-12-12,142.0,1637.0,2.29,42.0,108.0,7.0,77.71428571428571,63.142857142857146,81.39285714285714,31.148645158948426,5,12,0,0,0.0,-142.0
2015-12-13,116.0,1521.0,2.29,142.0,70.0,5.0,84.28571428571429,71.07142857142857,80.60714285714286,33.97407975557368,6,12,0,0,0.0,-116.0
2015-12-14,57.0,1848.0,2.29,116.0,78.0,22.0,81.28571428571429,73.57142857142857,78.85714285714286,35.51391410754497,0,12,0,0,0.0,327.0
2015-12-15,167.0,1681.0,2.29,57.0,77.0,36.0,94.14285714285714,82.92857142857143,81.64285714285714,47.85195423187553,1,12,0,0,0.0,-167.0
2015-12-16,154.0,1527.0,2.29,167.0,76.0,36.0,105.28571428571429,91.35714285714286,83.32142857142857,51.838577287943416,2,12,0,0,0.0,-154.0
2015-12-17,139.0,1964.0,1.39,154.0,59.0,38.0,116.71428571428571,98.57142857142857,85.5,48.654271089371825,3,12,0,0,-0.9000000000000001,437.0
2015-12-18,192.0,1772.0,1.39,139.0,42.0,95.0,138.14285714285714,105.5,85.75,42.962885422298086,4,12,0,0,0.0,-192.0
2015-12-19,295.0,2533.0,1.39,192.0,142.0,108.0,160.0,118.85714285714286,90.89285714285714,73.39391437078865,5,12,0,0,0.0,761.0
2015-12-20,311.0,2222.0,1.39,295.0,116.0,70.0,187.85714285714286,136.07142857142858,98.53571428571429,89.21216017903342,6,12,0,0,0.0,-311.0
2015-12-21,251.0,1971.0,1.39,311.0,57.0,78.0,215.57142857142858,148.42857142857142,104.78571428571429,69.80892288444012,0,12,0,0,0.0,-251.0
2015-12-22,377.0,1594.0,1.39,251.0,167.0,77.0,245.57142857142858,169.85714285714286,113.25,88.16623908438939,1,12,0,0,0.0,-377.0
2015-12-23,410.0,1184.0,1.39,377.0,154.0,76.0,282.14285714285717,193.71428571428572,123.0,96.54779226101545,2,12,0,0,0.0,-410.0
2015-12-24,161.0,1023.0,1.39,410.0,139.0,59.0,285.2857142857143,201.0,125.75,91.32855392430542,3,12,0,0,0.0,-161.0
2015-12-25,0.0,1023.0,1.39,161.0,192.0,42.0,257.85714285714283,198.0,125.75,139.91953469932704,4,12,0,0,0.0,0.0
2015-12-26,212.0,811.0,1.39,0.0,295.0,142.0,246.0,203.0,133.07142857142858,139.76408694653998,5,12,0,0,0.0,-212.0
2015-12-27,106.0,705.0,1.39,212.0,311.0,116.0,216.71428571428572,202.28571428571428,136.67857142857142,145.24429338843143,6,12,0,0,0.0,-106.0
